0.092,-0.0065397
0.093,-0.0066367
0.094,-0.0067344
0.095,-0.0068327
0.096,-0.0069318
0.097,-0.0070316
0.098,-0.0071321
0.099,-0.0072332
0.1,-0.0073351
0.101,-0.0074377
0.102,-0.0075409
0.103,-0.0076449
0.104,-0.0077496
0.105,-0.007855
0.106,-0.007961
0.107,-0.0080678
0.108,-0.0081753
0.109,-0.0082834
0.11,-0.0083923
0.111,-0.0085019
0.112,-0.0086121
0.113,-0.0087231
0.114,-0.0088348
0.115,-0.0089471
0.116,-0.0090602
0.117,-0.0091739
0.118,-0.0092883
0.119,-0.0094035
0.12,-0.0095193
0.121,-0.0096358
0.122,-0.009753
0.123,-0.0098709
0.124,-0.0099894
0.125,-0.010109
0.126,-0.010229
0.127,-0.010349
0.128,-0.010471
0.129,-0.010593
0.13,-0.010715
0.131,-0.010839
0.132,-0.010963
0.133,-0.011087
0.134,-0.011213
0.135,-0.011339
0.136,-0.011465
0.137,-0.011593
0.138,-0.011721
0.139,-0.01185
0.14,-0.011979
0.141,-0.012109
0.142,-0.01224
0.143,-0.012371
0.144,-0.012503
0.145,-0.012636
0.146,-0.012769
0.147,-0.012903
0.148,-0.013037
0.149,-0.013173
0.15,-0.013309
0.151,-0.013445
0.152,-0.013582
0.153,-0.01372
0.154,-0.013859
0.155,-0.013998
0.156,-0.014137
0.157,-0.014278
0.158,-0.014419
0.159,-0.01456
0.16,-0.014703
0.161,-0.014845
0.162,-0.014989
0.163,-0.015133
0.164,-0.015278
0.165,-0.015423
0.166,-0.015569
0.167,-0.015715
0.168,-0.015862
0.169,-0.01601
0.17,-0.016158
0.171,-0.016307
0.172,-0.016457
0.173,-0.016607
0.174,-0.016758
0.175,-0.016909
0.176,-0.017061
0.177,-0.017213
0.178,-0.017366
0.179,-0.01752
0.18,-0.017674
0.181,-0.017829
0.182,-0.017984
0.183,-0.01814
0.184,-0.018296
0.185,-0.018453
0.186,-0.018611
0.187,-0.018769
0.188,-0.018928
0.189,-0.019087
0.19,-0.019247
0.191,-0.019407
0.192,-0.019568
0.193,-0.019729
0.194,-0.019891
0.195,-0.020054
0.196,-0.020217
0.197,-0.02038
0.198,-0.020544
0.199,-0.020709
0.2,-0.020874
0.201,-0.02104
0.202,-0.021206
0.203,-0.021373
0.204,-0.02154
0.205,-0.021708
0.206,-0.021876
0.207,-0.022045
0.208,-0.022214
0.209,-0.022384
0.21,-0.022554
0.211,-0.022725
0.212,-0.022896
0.213,-0.023067
0.214,-0.02324
0.215,-0.023412
0.216,-0.023585
0.217,-0.023759
0.218,-0.023933
0.219,-0.024108
0.22,-0.024283
0.221,-0.024458
0.222,-0.024634
0.223,-0.024811
0.224,-0.024988
0.225,-0.025165
0.226,-0.025343
0.227,-0.025521
0.228,-0.0257
0.229,-0.025879
0.23,-0.026059
0.231,-0.026239
0.232,-0.026419
0.233,-0.0266
0.234,-0.026781
0.235,-0.026963
0.236,-0.027145
0.237,-0.027328
0.238,-0.027511
0.239,-0.027695
0.24,-0.027879
0.241,-0.028063
0.242,-0.028248
0.243,-0.028433
0.244,-0.028618
0.245,-0.028804
0.246,-0.028991
0.247,-0.029177
0.248,-0.029365
0.249,-0.029552
0.25,-0.02974
0.251,-0.029928
0.252,-0.030117
0.253,-0.030306
0.254,-0.030496
0.255,-0.030686
0.256,-0.030876
0.257,-0.031067
0.258,-0.031258
0.259,-0.031449
0.26,-0.031641
0.261,-0.031833
0.262,-0.032025
0.263,-0.032218
0.264,-0.032411
0.265,-0.032605
0.266,-0.032799
0.267,-0.032993
0.268,-0.033187
0.269,-0.033382
0.27,-0.033577
0.271,-0.033773
0.272,-0.033969
0.273,-0.034165
0.274,-0.034362
0.275,-0.034559
0.276,-0.034756
0.277,-0.034954
0.278,-0.035151
0.279,-0.03535
0.28,-0.035548
0.281,-0.035747
0.282,-0.035946
0.283,-0.036146
0.284,-0.036345
0.285,-0.036545
0.286,-0.036746
0.287,-0.036946
0.288,-0.037147
0.289,-0.037349
0.29,-0.03755
0.291,-0.037752
0.292,-0.037954
0.293,-0.038157
0.294,-0.038359
0.295,-0.038562
0.296,-0.038766
0.297,-0.038969
0.298,-0.039173
0.299,-0.039377
0.3,-0.039581
0.301,-0.039786
0.302,-0.039991
0.303,-0.040196
0.304,-0.040401
0.305,-0.040607
0.306,-0.040813
0.307,-0.041019
0.308,-0.041225
0.309,-0.041432
0.31,-0.041639
0.311,-0.041846
0.312,-0.042053
0.313,-0.042261
0.314,-0.042469
0.315,-0.042677
0.316,-0.042885
0.317,-0.043094
0.318,-0.043302
0.319,-0.043511
0.32,-0.043721
0.321,-0.04393
0.322,-0.04414
0.323,-0.04435
0.324,-0.04456
0.325,-0.04477
0.326,-0.04498
0.327,-0.045191
0.328,-0.045402
0.329,-0.045613
0.33,-0.045824
0.331,-0.046036
0.332,-0.046248
0.333,-0.046459
0.334,-0.046672
0.335,-0.046884
0.336,-0.047096
0.337,-0.047309
0.338,-0.047522
0.339,-0.047735
0.34,-0.047948
0.341,-0.048161
0.342,-0.048375
0.343,-0.048588
0.344,-0.048802
0.345,-0.049016
0.346,-0.049231
0.347,-0.049445
0.348,-0.049659
0.349,-0.049874
0.35,-0.050089
0.351,-0.050304
0.352,-0.050519
0.353,-0.050735
0.354,-0.05095
0.355,-0.051166
0.356,-0.051381
0.357,-0.051597
0.358,-0.051813
0.359,-0.052029
0.36,-0.052246
0.361,-0.052462
0.362,-0.052679
0.363,-0.052895
0.364,-0.053112
0.365,-0.053329
0.366,-0.053546
0.367,-0.053764
0.368,-0.053981
0.369,-0.054198
0.37,-0.054416
0.371,-0.054634
0.372,-0.054852
0.373,-0.055069
0.374,-0.055287
0.375,-0.055506
0.376,-0.055724
0.377,-0.055942
0.378,-0.056161
0.379,-0.056379
0.38,-0.056598
0.381,-0.056817
0.382,-0.057035
0.383,-0.057254
0.384,-0.057473
0.385,-0.057693
0.386,-0.057912
0.387,-0.058131
0.388,-0.05835
0.389,-0.05857
0.39,-0.058789
0.391,-0.059009
0.392,-0.059229
0.393,-0.059448
0.394,-0.059668
0.395,-0.059888
0.396,-0.060108
0.397,-0.060328
0.398,-0.060548
0.399,-0.060768
0.4,-0.060989
0.401,-0.061209
0.402,-0.061429
0.403,-0.06165
0.404,-0.06187
0.405,-0.062091
0.406,-0.062311
0.407,-0.062532
0.408,-0.062753
0.409,-0.062973
0.41,-0.063194
0.411,-0.063415
0.412,-0.063636
0.413,-0.063857
0.414,-0.064078
0.415,-0.064299
0.416,-0.06452
0.417,-0.064741
0.418,-0.064962
0.419,-0.065183
0.42,-0.065404
0.421,-0.065625
0.422,-0.065846
0.423,-0.066068
0.424,-0.066289
0.425,-0.06651
0.426,-0.066731
0.427,-0.066953
0.428,-0.067174
0.429,-0.067395
0.43,-0.067617
0.431,-0.067838
0.432,-0.068059
0.433,-0.068281
0.434,-0.068502
0.435,-0.068723
0.436,-0.068945
0.437,-0.069166
0.438,-0.069387
0.439,-0.069609
0.44,-0.06983
0.441,-0.070052
0.442,-0.070273
0.443,-0.070494
0.444,-0.070716
0.445,-0.070937
0.446,-0.071158
0.447,-0.07138
0.448,-0.071601
0.449,-0.071822
0.45,-0.072043
0.451,-0.072265
0.452,-0.072486
0.453,-0.072707
0.454,-0.072928
0.455,-0.073149
0.456,-0.073371
0.457,-0.073592
0.458,-0.073813
0.459,-0.074034
0.46,-0.074255
0.461,-0.074476
0.462,-0.074697
0.463,-0.074918
0.464,-0.075138
0.465,-0.075359
0.466,-0.07558
0.467,-0.075801
0.468,-0.076021
0.469,-0.076242
0.47,-0.076463
0.471,-0.076683
0.472,-0.076904
0.473,-0.077124
0.474,-0.077345
0.475,-0.077565
0.476,-0.077785
0.477,-0.078006
0.478,-0.078226
0.479,-0.078446
0.48,-0.078666
0.481,-0.078886
0.482,-0.079106
0.483,-0.079326
0.484,-0.079546
0.485,-0.079765
0.486,-0.079985
0.487,-0.080205
0.488,-0.080424
0.489,-0.080644
0.49,-0.080863
0.491,-0.081083
0.492,-0.081302
0.493,-0.081521
0.494,-0.08174
0.495,-0.081959
0.496,-0.082178
0.497,-0.082397
0.498,-0.082616
0.499,-0.082835
0.5,-0.083053
0.501,-0.083272
0.502,-0.08349
0.503,-0.083709
0.504,-0.083927
0.505,-0.084145
0.506,-0.084363
0.507,-0.084581
0.508,-0.084799
0.509,-0.085017
0.51,-0.085235
0.511,-0.085452
0.512,-0.08567
0.513,-0.085887
0.514,-0.086104
0.515,-0.086322
0.516,-0.086539
0.517,-0.086756
0.518,-0.086973
0.519,-0.08719
0.52,-0.087406
0.521,-0.087623
0.522,-0.087839
0.523,-0.088056
0.524,-0.088272
0.525,-0.088488
0.526,-0.088704
0.527,-0.08892
0.528,-0.089136
0.529,-0.089352
0.53,-0.089567
0.531,-0.089783
0.532,-0.089998
0.533,-0.090213
0.534,-0.090428
0.535,-0.090643
0.536,-0.090858
0.537,-0.091073
0.538,-0.091287
0.539,-0.091502
0.54,-0.091716
0.541,-0.09193
0.542,-0.092144
0.543,-0.092358
0.544,-0.092572
0.545,-0.092786
0.546,-0.092999
0.547,-0.093213
0.548,-0.093426
0.549,-0.093639
0.55,-0.093852
0.551,-0.094065
0.552,-0.094278
0.553,-0.09449
0.554,-0.094703
0.555,-0.094915
0.556,-0.095127
0.557,-0.095339
0.558,-0.095551
0.559,-0.095763
0.56,-0.095974
0.561,-0.096186
0.562,-0.096397
0.563,-0.096608
0.564,-0.096819
0.565,-0.09703
0.566,-0.09724
0.567,-0.097451
0.568,-0.097661
0.569,-0.097871
0.57,-0.098081
0.571,-0.098291
0.572,-0.098501
0.573,-0.09871
0.574,-0.09892
0.575,-0.099129
0.576,-0.099338
0.577,-0.099547
0.578,-0.099756
0.579,-0.099964
0.58,-0.10017
0.581,-0.10038
0.582,-0.10059
0.583,-0.1008
0.584,-0.101
0.585,-0.10121
0.586,-0.10142
0.587,-0.10163
0.588,-0.10183
0.589,-0.10204
0.59,-0.10225
0.591,-0.10245
0.592,-0.10266
0.593,-0.10287
0.594,-0.10307
0.595,-0.10328
0.596,-0.10348
0.597,-0.10369
0.598,-0.10389
0.599,-0.1041
0.6,-0.1043
0.601,-0.10451
0.602,-0.10471
0.603,-0.10492
0.604,-0.10512
0.605,-0.10533
0.606,-0.10553
0.607,-0.10573
0.608,-0.10594
0.609,-0.10614
0.61,-0.10634
0.611,-0.10655
0.612,-0.10675
0.613,-0.10695
0.614,-0.10715
0.615,-0.10736
0.616,-0.10756
0.617,-0.10776
0.618,-0.10796
0.619,-0.10816
0.62,-0.10836
0.621,-0.10856
0.622,-0.10876
0.623,-0.10897
0.624,-0.10917
0.625,-0.10937
0.626,-0.10957
0.627,-0.10977
0.628,-0.10996
0.629,-0.11016
0.63,-0.11036
0.631,-0.11056
0.632,-0.11076
0.633,-0.11096
0.634,-0.11116
0.635,-0.11136
0.636,-0.11155
0.637,-0.11175
0.638,-0.11195
0.639,-0.11215
0.64,-0.11234
0.641,-0.11254
0.642,-0.11274
0.643,-0.11293
0.644,-0.11313
0.645,-0.11332
0.646,-0.11352
0.647,-0.11372
0.648,-0.11391
0.649,-0.11411
0.65,-0.1143
0.651,-0.1145
0.652,-0.11469
0.653,-0.11488
0.654,-0.11508
0.655,-0.11527
0.656,-0.11547
0.657,-0.11566
0.658,-0.11585
0.659,-0.11605
0.66,-0.11624
0.661,-0.11643
0.662,-0.11662
0.663,-0.11682
0.664,-0.11701
0.665,-0.1172
0.666,-0.11739
0.667,-0.11758
0.668,-0.11777
0.669,-0.11796
0.67,-0.11815
0.671,-0.11834
0.672,-0.11853
0.673,-0.11872
0.674,-0.11891
0.675,-0.1191
0.676,-0.11929
0.677,-0.11948
0.678,-0.11967
0.679,-0.11986
0.68,-0.12004
0.681,-0.12023
0.682,-0.12042
0.683,-0.12061
0.684,-0.12079
0.685,-0.12098
0.686,-0.12117
0.687,-0.12136
0.688,-0.12154
0.689,-0.12173
0.69,-0.12191
0.691,-0.1221
0.692,-0.12228
0.693,-0.12247
0.694,-0.12265
0.695,-0.12284
0.696,-0.12302
0.697,-0.12321
0.698,-0.12339
0.699,-0.12357
0.7,-0.12376
0.701,-0.12394
0.702,-0.12412
0.703,-0.12431
0.704,-0.12449
0.705,-0.12467
0.706,-0.12485
0.707,-0.12503
0.708,-0.12522
0.709,-0.1254
0.71,-0.12558
0.711,-0.12576
0.712,-0.12594
0.713,-0.12612
0.714,-0.1263
0.715,-0.12648
0.716,-0.12666
0.717,-0.12684
0.718,-0.12702
0.719,-0.12719
0.72,-0.12737
0.721,-0.12755
0.722,-0.12773
0.723,-0.12791
0.724,-0.12808
0.725,-0.12826
0.726,-0.12844
0.727,-0.12862
0.728,-0.12879
0.729,-0.12897
0.73,-0.12914
0.731,-0.12932
0.732,-0.12949
0.733,-0.12967
0.734,-0.12984
0.735,-0.13002
0.736,-0.13019
0.737,-0.13037
0.738,-0.13054
0.739,-0.13072
0.74,-0.13089
0.741,-0.13106
0.742,-0.13123
0.743,-0.13141
0.744,-0.13158
0.745,-0.13175
0.746,-0.13192
0.747,-0.13209
0.748,-0.13227
0.749,-0.13244
0.75,-0.13261
0.751,-0.13278
0.752,-0.13295
0.753,-0.13312
0.754,-0.13329
0.755,-0.13346
0.756,-0.13363
0.757,-0.13379
0.758,-0.13396
0.759,-0.13413
0.76,-0.1343
0.761,-0.13447
0.762,-0.13464
0.763,-0.1348
0.764,-0.13497
0.765,-0.13514
0.766,-0.1353
0.767,-0.13547
0.768,-0.13563
0.769,-0.1358
0.77,-0.13597
0.771,-0.13613
0.772,-0.1363
0.773,-0.13646
0.774,-0.13662
0.775,-0.13679
0.776,-0.13695
0.777,-0.13712
0.778,-0.13728
0.779,-0.13744
0.78,-0.1376
0.781,-0.13777
0.782,-0.13793
0.783,-0.13809
0.784,-0.13825
0.785,-0.13841
0.786,-0.13858
0.787,-0.13874
0.788,-0.1389
0.789,-0.13906
0.79,-0.13922
0.791,-0.13938
0.792,-0.13954
0.793,-0.1397
0.794,-0.13985
0.795,-0.14001
0.796,-0.14017
0.797,-0.14033
0.798,-0.14049
0.799,-0.14064
0.8,-0.1408
0.801,-0.14096
0.802,-0.14112
0.803,-0.14127
0.804,-0.14143
0.805,-0.14158
0.806,-0.14174
0.807,-0.14189
0.808,-0.14205
0.809,-0.1422
0.81,-0.14236
0.811,-0.14251
0.812,-0.14267
0.813,-0.14282
0.814,-0.14297
0.815,-0.14313
0.816,-0.14328
0.817,-0.14343
0.818,-0.14358
0.819,-0.14374
0.82,-0.14389
0.821,-0.14404
0.822,-0.14419
0.823,-0.14434
0.824,-0.14449
0.825,-0.14464
0.826,-0.14479
0.827,-0.14494
0.828,-0.14509
0.829,-0.14524
0.83,-0.14539
0.831,-0.14554
0.832,-0.14569
0.833,-0.14583
0.834,-0.14598
0.835,-0.14613
0.836,-0.14628
0.837,-0.14642
0.838,-0.14657
0.839,-0.14672
0.84,-0.14686
0.841,-0.14701
0.842,-0.14715
0.843,-0.1473
0.844,-0.14744
0.845,-0.14759
0.846,-0.14773
0.847,-0.14788
0.848,-0.14802
0.849,-0.14816
0.85,-0.14831
0.851,-0.14845
0.852,-0.14859
0.853,-0.14874
0.854,-0.14888
0.855,-0.14902
0.856,-0.14916
0.857,-0.1493
0.858,-0.14944
0.859,-0.14958
0.86,-0.14972
0.861,-0.14986
0.862,-0.15
0.863,-0.15014
0.864,-0.15028
0.865,-0.15042
0.866,-0.15056
0.867,-0.1507
0.868,-0.15084
0.869,-0.15097
0.87,-0.15111
0.871,-0.15125
0.872,-0.15139
0.873,-0.15152
0.874,-0.15166
0.875,-0.1518
0.876,-0.15193
0.877,-0.15207
0.878,-0.1522
0.879,-0.15234
0.88,-0.15247
0.881,-0.15261
0.882,-0.15274
0.883,-0.15287
0.884,-0.15301
0.885,-0.15314
0.886,-0.15327
0.887,-0.15341
0.888,-0.15354
0.889,-0.15367
0.89,-0.1538
0.891,-0.15393
0.892,-0.15407
0.893,-0.1542
0.894,-0.15433
0.895,-0.15446
0.896,-0.15459
0.897,-0.15472
0.898,-0.15485
0.899,-0.15498
0.9,-0.1551
0.901,-0.15523
0.902,-0.15536
0.903,-0.15549
0.904,-0.15562
0.905,-0.15575
0.906,-0.15587
0.907,-0.156
0.908,-0.15613
0.909,-0.15625
0.91,-0.15638
0.911,-0.1565
0.912,-0.15663
0.913,-0.15675
0.914,-0.15688
0.915,-0.157
0.916,-0.15713
0.917,-0.15725
0.918,-0.15738
0.919,-0.1575
0.92,-0.15762
0.921,-0.15775
0.922,-0.15787
0.923,-0.15799
0.924,-0.15811
0.925,-0.15823
0.926,-0.15836
0.927,-0.15848
0.928,-0.1586
0.929,-0.15872
0.93,-0.15884
0.931,-0.15896
0.932,-0.15908
0.933,-0.1592
0.934,-0.15932
0.935,-0.15944
0.936,-0.15955
0.937,-0.15967
0.938,-0.15979
0.939,-0.15991
0.94,-0.16002
0.941,-0.16014
0.942,-0.16026
0.943,-0.16038
0.944,-0.16049
0.945,-0.16061
0.946,-0.16072
0.947,-0.16084
0.948,-0.16095
0.949,-0.16107
0.95,-0.16118
0.951,-0.1613
0.952,-0.16141
0.953,-0.16152
0.954,-0.16164
0.955,-0.16175
0.956,-0.16186
0.957,-0.16198
0.958,-0.16209
0.959,-0.1622
0.96,-0.16231
0.961,-0.16242
0.962,-0.16253
0.963,-0.16264
0.964,-0.16276
0.965,-0.16287
0.966,-0.16298
0.967,-0.16309
0.968,-0.16319
0.969,-0.1633
0.97,-0.16341
0.971,-0.16352
0.972,-0.16363
0.973,-0.16374
0.974,-0.16384
0.975,-0.16395
0.976,-0.16406
0.977,-0.16417
0.978,-0.16427
0.979,-0.16438
0.98,-0.16448
0.981,-0.16459
0.982,-0.16469
0.983,-0.1648
0.984,-0.1649
0.985,-0.16501
0.986,-0.16511
0.987,-0.16522
0.988,-0.16532
0.989,-0.16542
0.99,-0.16553
0.991,-0.16563
0.992,-0.16573
0.993,-0.16583
0.994,-0.16594
0.995,-0.16604
0.996,-0.16614
0.997,-0.16624
0.998,-0.16634
0.999,-0.16644
1,-0.16654
1.001,-0.16664
1.002,-0.16674
1.003,-0.16684
1.004,-0.16694
1.005,-0.16704
1.006,-0.16714
1.007,-0.16723
1.008,-0.16733
1.009,-0.16743
1.01,-0.16753
1.011,-0.16762
1.012,-0.16772
1.013,-0.16782
1.014,-0.16791
1.015,-0.16801
1.016,-0.1681
1.017,-0.1682
1.018,-0.16829
1.019,-0.16839
1.02,-0.16848
1.021,-0.16858
1.022,-0.16867
1.023,-0.16877
1.024,-0.16886
1.025,-0.16895
1.026,-0.16904
1.027,-0.16914
1.028,-0.16923
1.029,-0.16932
1.03,-0.16941
1.031,-0.1695
1.032,-0.1696
1.033,-0.16969
1.034,-0.16978
1.035,-0.16987
1.036,-0.16996
1.037,-0.17005
1.038,-0.17014
1.039,-0.17022
1.04,-0.17031
1.041,-0.1704
1.042,-0.17049
1.043,-0.17058
1.044,-0.17067
1.045,-0.17075
1.046,-0.17084
1.047,-0.17093
1.048,-0.17101
1.049,-0.1711
1.05,-0.17119
1.051,-0.17127
1.052,-0.17136
1.053,-0.17144
1.054,-0.17153
1.055,-0.17161
1.056,-0.1717
1.057,-0.17178
1.058,-0.17186
1.059,-0.17195
1.06,-0.17203
1.061,-0.17211
1.062,-0.1722
1.063,-0.17228
1.064,-0.17236
1.065,-0.17244
1.066,-0.17252
1.067,-0.17261
1.068,-0.17269
1.069,-0.17277
1.07,-0.17285
1.071,-0.17293
1.072,-0.17301
1.073,-0.17309
1.074,-0.17317
1.075,-0.17325
1.076,-0.17332
1.077,-0.1734
1.078,-0.17348
1.079,-0.17356
1.08,-0.17364
1.081,-0.17371
1.082,-0.17379
1.083,-0.17387
1.084,-0.17394
1.085,-0.17402
1.086,-0.1741
1.087,-0.17417
1.088,-0.17425
1.089,-0.17432
1.09,-0.1744
1.091,-0.17447
1.092,-0.17455
1.093,-0.17462
1.094,-0.1747
1.095,-0.17477
1.096,-0.17484
1.097,-0.17492
1.098,-0.17499
1.099,-0.17506
1.1,-0.17513
1.101,-0.1752
1.102,-0.17528
1.103,-0.17535
1.104,-0.17542
1.105,-0.17549
1.106,-0.17556
1.107,-0.17563
1.108,-0.1757
1.109,-0.17577
1.11,-0.17584
1.111,-0.17591
1.112,-0.17598
1.113,-0.17605
1.114,-0.17612
1.115,-0.17618
1.116,-0.17625
1.117,-0.17632
1.118,-0.17639
1.119,-0.17645
1.12,-0.17652
1.121,-0.17659
1.122,-0.17665
1.123,-0.17672
1.124,-0.17678
1.125,-0.17685
1.126,-0.17692
1.127,-0.17698
1.128,-0.17704
1.129,-0.17711
1.13,-0.17717
1.131,-0.17724
1.132,-0.1773
1.133,-0.17736
1.134,-0.17743
1.135,-0.17749
1.136,-0.17755
1.137,-0.17761
1.138,-0.17768
1.139,-0.17774
1.14,-0.1778
1.141,-0.17786
1.142,-0.17792
1.143,-0.17798
1.144,-0.17804
1.145,-0.1781
1.146,-0.17816
1.147,-0.17822
1.148,-0.17828
1.149,-0.17834
1.15,-0.1784
1.151,-0.17846
1.152,-0.17852
1.153,-0.17857
1.154,-0.17863
1.155,-0.17869
1.156,-0.17875
1.157,-0.1788
1.158,-0.17886
1.159,-0.17892
1.16,-0.17897
1.161,-0.17903
1.162,-0.17909
1.163,-0.17914
1.164,-0.1792
1.165,-0.17925
1.166,-0.17931
1.167,-0.17936
1.168,-0.17941
1.169,-0.17947
1.17,-0.17952
1.171,-0.17957
1.172,-0.17963
1.173,-0.17968
1.174,-0.17973
1.175,-0.17979
1.176,-0.17984
1.177,-0.17989
1.178,-0.17994
1.179,-0.17999
1.18,-0.18004
1.181,-0.18009
1.182,-0.18014
1.183,-0.1802
1.184,-0.18025
1.185,-0.18029
1.186,-0.18034
1.187,-0.18039
1.188,-0.18044
1.189,-0.18049
1.19,-0.18054
1.191,-0.18059
1.192,-0.18064
1.193,-0.18068
1.194,-0.18073
1.195,-0.18078
1.196,-0.18083
1.197,-0.18087
1.198,-0.18092
1.199,-0.18097
1.2,-0.18101
1.201,-0.18106
1.202,-0.1811
1.203,-0.18115
1.204,-0.18119
1.205,-0.18124
1.206,-0.18128
1.207,-0.18133
1.208,-0.18137
1.209,-0.18141
1.21,-0.18146
1.211,-0.1815
1.212,-0.18154
1.213,-0.18159
1.214,-0.18163
1.215,-0.18167
1.216,-0.18171
1.217,-0.18175
1.218,-0.1818
1.219,-0.18184
1.22,-0.18188
1.221,-0.18192
1.222,-0.18196
1.223,-0.182
1.224,-0.18204
1.225,-0.18208
1.226,-0.18212
1.227,-0.18216
1.228,-0.1822
1.229,-0.18224
1.23,-0.18227
1.231,-0.18231
1.232,-0.18235
1.233,-0.18239
1.234,-0.18243
1.235,-0.18246
1.236,-0.1825
1.237,-0.18254
1.238,-0.18257
1.239,-0.18261
1.24,-0.18265
1.241,-0.18268
1.242,-0.18272
1.243,-0.18275
1.244,-0.18279
1.245,-0.18282
1.246,-0.18286
1.247,-0.18289
1.248,-0.18293
1.249,-0.18296
1.25,-0.18299
1.251,-0.18303
1.252,-0.18306
1.253,-0.18309
1.254,-0.18313
1.255,-0.18316
1.256,-0.18319
1.257,-0.18322
1.258,-0.18326
1.259,-0.18329
1.26,-0.18332
1.261,-0.18335
1.262,-0.18338
1.263,-0.18341
1.264,-0.18344
1.265,-0.18347
1.266,-0.1835
1.267,-0.18353
1.268,-0.18356
1.269,-0.18359
1.27,-0.18362
1.271,-0.18365
1.272,-0.18368
1.273,-0.1837
1.274,-0.18373
1.275,-0.18376
1.276,-0.18379
1.277,-0.18382
1.278,-0.18384
1.279,-0.18387
1.28,-0.1839
1.281,-0.18392
1.282,-0.18395
1.283,-0.18397
1.284,-0.184
1.285,-0.18403
1.286,-0.18405
1.287,-0.18408
1.288,-0.1841
1.289,-0.18413
1.29,-0.18415
1.291,-0.18417
1.292,-0.1842
1.293,-0.18422
1.294,-0.18425
1.295,-0.18427
1.296,-0.18429
1.297,-0.18431
1.298,-0.18434
1.299,-0.18436
1.3,-0.18438
1.301,-0.1844
1.302,-0.18442
1.303,-0.18445
1.304,-0.18447
1.305,-0.18449
1.306,-0.18451
1.307,-0.18453
1.308,-0.18455
1.309,-0.18457
1.31,-0.18459
1.311,-0.18461
1.312,-0.18463
1.313,-0.18465
1.314,-0.18467
1.315,-0.18469
1.316,-0.1847
1.317,-0.18472
1.318,-0.18474
1.319,-0.18476
1.32,-0.18478
1.321,-0.18479
1.322,-0.18481
1.323,-0.18483
1.324,-0.18484
1.325,-0.18486
1.326,-0.18488
1.327,-0.18489
1.328,-0.18491
1.329,-0.18492
1.33,-0.18494
1.331,-0.18496
1.332,-0.18497
1.333,-0.18499
1.334,-0.185
1.335,-0.18501
1.336,-0.18503
1.337,-0.18504
1.338,-0.18506
1.339,-0.18507
1.34,-0.18508
1.341,-0.1851
1.342,-0.18511
1.343,-0.18512
1.344,-0.18513
1.345,-0.18515
1.346,-0.18516
1.347,-0.18517
1.348,-0.18518
1.349,-0.18519
1.35,-0.1852
1.351,-0.18522
1.352,-0.18523
1.353,-0.18524
1.354,-0.18525
1.355,-0.18526
1.356,-0.18527
1.357,-0.18528
1.358,-0.18529
1.359,-0.1853
1.36,-0.1853
1.361,-0.18531
1.362,-0.18532
1.363,-0.18533
1.364,-0.18534
1.365,-0.18535
1.366,-0.18535
1.367,-0.18536
1.368,-0.18537
1.369,-0.18538
1.37,-0.18538
1.371,-0.18539
1.372,-0.1854
1.373,-0.1854
1.374,-0.18541
1.375,-0.18542
1.376,-0.18542
1.377,-0.18543
1.378,-0.18543
1.379,-0.18544
1.38,-0.18544
1.381,-0.18545
1.382,-0.18545
1.383,-0.18546
1.384,-0.18546
1.385,-0.18546
1.386,-0.18547
1.387,-0.18547
1.388,-0.18547
